Date,0P00006G05,DRAM,GLD,NEE,P52.SI,QQQ,SPY,TLT,ULG.SI,XOM
2025-01-30,,,258.04998779296875,68.17556762695312,,519.7553100585938,596.388671875,83.00599670410156,,104.28337097167969
2025-01-31,3.381999969482422,,258.55999755859375,68.4241714477539,0.5907947421073914,519.0,593.2147216796875,82.46101379394531,,101.67557525634766
2025-02-03,3.3450000286102295,,259.94000244140625,67.9365234375,0.5861058235168457,514.8463745117188,589.2225952148438,83.13243103027344,,101.92302703857422
2025-02-04,3.38700008392334,,262.5,66.83692169189453,0.6048611998558044,521.1663208007812,593.17529296875,83.38702392578125,,104.65455627441406
2025-02-05,3.374000072479248,,264.1300048828125,66.16758728027344,0.6001723408699036,523.5314331054688,595.580322265625,84.7637710571289,,104.57840728759766
2025-02-06,3.375,,263.42999267578125,66.23451232910156,0.6048611998558044,526.2640380859375,597.6503295898438,84.72604370117188,,103.19837951660156
2025-02-07,3.3919999599456787,,263.8999938964844,65.27833557128906,0.5954835414886475,519.6260986328125,592.1797485351562,84.17911529541016,,103.63617706298828
2025-02-10,3.4110000133514404,,268.3699951171875,66.64568328857422,0.5954835414886475,525.9161987304688,596.2012939453125,83.92452239990234,,105.61582946777344
2025-02-11,3.421999931335449,,267.3900146484375,67.24807739257812,0.5907947421073914,524.6641845703125,596.65478515625,83.38702392578125,,106.28204345703125
2025-02-12,3.444000005722046,,267.6700134277344,66.24409484863281,0.5861058235168457,524.9722290039062,594.732666015625,82.25545501708984,,103.0843734741211
2025-02-13,3.4809999465942383,,270.30999755859375,65.59387969970703,0.5814170241355896,532.5244140625,601.011474609375,83.62277221679688,,103.8333740234375
2025-02-14,3.50600004196167,,266.2900085449219,65.07755279541016,0.5814170241355896,534.76025390625,600.9821166992188,84.06595611572266,,103.93900299072266
2025-02-17,,,,,0.5814170241355896,,,,,
2025-02-18,3.558000087738037,,270.70001220703125,65.4982681274414,0.5907947421073914,535.9724731445312,602.746337890625,83.07584381103516,,105.76351165771484
2025-02-19,3.559999942779541,,270.8500061035156,66.03372955322266,0.5907947421073914,536.12158203125,604.1658325195312,83.17957305908203,,105.91715240478516
2025-02-20,3.5280001163482666,,270.989990234375,67.06639099121094,0.5861058235168457,533.845947265625,601.6522827148438,83.49076080322266,,107.54960632324219
2025-02-21,3.506999969482422,,270.739990234375,68.44329071044922,0.5814170241355896,522.7662353515625,591.361572265625,84.4997329711914,,106.29166412353516
2025-02-24,3.490999937057495,,272.2099914550781,67.69747924804688,0.5814170241355896,516.5953369140625,588.670654296875,84.74490356445312,,106.8486099243164
2025-02-25,3.4570000171661377,,268.6199951171875,68.15644073486328,0.5814170241355896,510.08660888671875,585.7429809570312,86.20651245117188,,105.36981201171875
2025-02-26,3.484999895095825,,269.0299987792969,67.89827728271484,0.5720393061637878,511.3187561035156,586.0387573242188,86.7156982421875,,105.11053466796875
2025-02-27,3.453000068664551,,264.92999267578125,66.3396987915039,0.576728105545044,497.1188049316406,576.6844482421875,86.102783203125,,105.77310943603516
2025-02-28,3.434999942779541,,263.2699890136719,67.64793395996094,0.5861058235168457,504.9690856933594,585.6838989257812,87.15892028808594,,106.90621948242188
2025-03-03,3.4240000247955322,,266.739990234375,69.04582214355469,0.5861058235168457,493.9190979003906,575.4227905273438,87.56566619873047,,103.47807312011719
2025-03-04,3.444000005722046,,269.05999755859375,68.3034896850586,0.5814170241355896,492.42852783203125,568.611572265625,86.48731231689453,,103.26683044433594
2025-03-05,3.5490000247955322,,269.6199951171875,67.94678497314453,0.5861058235168457,498.84783935546875,574.722900390625,85.79676818847656,,101.2502670288086
2025-03-06,3.5239999294281006,,268.25,67.49368286132812,0.5861058235168457,485.1248474121094,564.5209350585938,85.51297760009766,,103.34364318847656
2025-03-07,3.506999969482422,,268.3900146484375,70.21231842041016,0.576728105545044,488.6922302246094,567.6849975585938,85.2386703491211,,104.6880111694336
2025-03-10,3.444000005722046,,266.0400085449219,73.42263793945312,0.5861058235168457,469.7523193359375,552.5643920898438,86.12785339355469,,107.35755157470703
2025-03-11,3.4000000953674316,,269.1600036621094,71.36919403076172,0.5720393061637878,468.62939453125,547.9710083007812,85.51297760009766,,104.82245635986328
2025-03-12,3.4000000953674316,,270.3299865722656,70.29908752441406,0.5814170241355896,473.9159240722656,550.8787841796875,85.00216674804688,,104.79364776611328
