date,portfolio_return,equity
2024-12-09,0.0018037839093312247,1.0018037839093312
2024-12-10,-0.002172232918199716,0.9996276327523463
2024-12-11,0.011547417403835395,1.0111707502761456
2024-12-12,-0.009821130526217728,1.00123991035339
2024-12-13,-0.0005451556492496921,1.0006940787600065
2024-12-16,0.009281704373802047,1.0099822253676711
2024-12-17,-0.005871653873053846,1.0040519593223756
2024-12-18,-0.02501815735028915,0.9789324294161823
2024-12-19,-0.004673191059800796,0.9743576911388855
2024-12-20,0.010029750463569798,0.9841302556432685
2024-12-23,0.005243645953849999,0.9892906862763338
2024-12-24,0.008224883704106936,0.9974274871205128
2024-12-26,-0.00020418562343160748,0.9972238267672272
2024-12-27,-0.004853434994543603,0.9923838657490025
2024-12-30,-0.0051791124418124985,0.9872441981228479
2024-12-31,-0.0010139544933295275,0.9862431774321477
2025-01-02,0.0015319659233536211,0.9877540683721139
2025-01-03,0.0096229497774869,0.997259176164567
2025-01-06,0.00575109970192907,1.002994513115353
2025-01-07,-0.009716079094710542,0.9932493390943636
2025-01-08,0.0005452559169388433,0.9937909141735004
2025-01-09,0.0029761982455389635,0.9967486329486961
2025-01-10,-0.004990815661132723,0.9917740442611631
2025-01-13,-0.0043883390755461065,0.9874218034686194
2025-01-14,0.0014333182037835623,0.9888370931143438
2025-01-15,0.013141287203394839,1.0018316853523295
2025-01-16,0.0029182015034019404,1.0047552320826802
2025-01-17,-0.001990893528041197,1.0027548713938614
2025-01-20,0.035714303279769245,1.038567562986088
2025-01-21,0.004428513713460721,1.0431668736811275
2025-01-22,-0.0021561760793400806,1.0409176222213363
2025-01-23,0.008570283125390876,1.0498385809539819
2025-01-24,0.005609202649039264,1.0557273383033325
2025-01-27,-0.013173066065554129,1.041820172328651
2025-01-28,0.010478768932387528,1.0527371651835833
2025-01-29,-0.001906116363157517,1.0507305256469228
2025-01-30,0.006469300773147853,1.0575280174488604
2025-01-31,0.0001743986495079305,1.0577124489069203
2025-02-03,-0.0035341631315986,1.0539743205661605
2025-02-04,0.018041267377825777,1.072989353092857
2025-02-05,0.0009985660154933442,1.0740608037958417
2025-02-06,0.0034606090174100395,1.0777777082987043
2025-02-07,-0.007624380002462868,1.0695603214924514
2025-02-10,0.007909776084721171,1.078020304144559
2025-02-11,-0.003588301321705363,1.0741520424623718
2025-02-12,-0.003370322254471795,1.0705318039289746
2025-02-13,0.004140091517473669,1.0749639035696068
2025-02-14,-0.004973540279274361,1.0696175272964374
2025-02-17,0.0,1.0696175272964374
2025-02-18,0.011875180872948327,1.0823194288979583
2025-02-19,0.0009697137263174522,1.0833689689044206
2025-02-20,-0.003860053406028574,1.0791871068260155
2025-02-21,-0.008675515179577504,1.069824602699142
2025-02-24,0.00029306378015540413,1.0701381295413124
2025-02-25,-0.006053899340875968,1.063659621024236
2025-02-26,-0.00469926030788755,1.058661207586054
2025-02-27,-0.007668416478500916,1.0505429525366514
2025-02-28,0.008533296294379822,1.0595075468206192
2025-03-03,-0.0014464947149005853,1.057974974753746
2025-03-04,-0.003713058991653787,1.0540466512607918
2025-03-05,0.006964517862889503,1.0613875779918163
