date,portfolio_return,equity
2025-11-07,-0.002881119740698379,1.2719498331720245
2025-11-10,0.015399204025497696,1.2915368481632383
2025-11-11,-0.0035700555457051086,1.2869259898759706
2025-11-12,0.00304134718551093,1.2908399786132407
2025-11-13,-0.013270783151968502,1.2737095211731728
2025-11-14,-0.0017480997100066307,1.2714829499285774
2025-11-17,-0.004067858175283916,1.2663107376159763
2025-11-18,-0.00916410530052795,1.2547061326732745
2025-11-19,0.002261728124476336,1.2575439368214945
2025-11-20,-0.017484696704859262,1.235556162493136
2025-11-21,0.0014707679270298257,1.237373378868975
2025-11-24,0.017842110292233777,1.259450731167429
2025-11-25,0.005632662941821372,1.2665447926279256
2025-11-26,0.006351876004992244,1.274589728105467
2025-11-27,0.0,1.274589728105467
2025-11-28,0.008635234422898447,1.285596109200676
2025-12-01,-0.008877769679410822,1.2741828830424458
2025-12-02,-0.0022721259448454934,1.271287779055407
2025-12-03,0.002086672546375401,1.2739405403625041
2025-12-04,-0.0077024145374515,1.2641281222245673
2025-12-05,-0.0031762627017593763,1.2601129192197003
2025-12-08,-0.012321425537112832,1.244586531717181
2025-12-09,-0.0017120100535087759,1.2424557870624195
2025-12-10,0.009530394138703565,1.2542968804130374
2025-12-11,0.002890965237130949,1.2579230090913534
2025-12-12,0.0004580767342728569,1.2584992343553245
2025-12-15,0.0005324247262927795,1.259169290465716
2025-12-16,0.0005592700156909307,1.259873506094552
2025-12-17,-0.0016627030132965182,1.2577787106195961
2025-12-18,0.0033183685171789636,1.261952483894494
2025-12-19,-0.006268766094633338,1.254041598950418
2025-12-22,0.009065841415609918,1.2654105412150802
2025-12-23,0.003910518995939564,1.2703589531741641
2025-12-24,0.003398267761413794,1.2746759730501591
2025-12-26,0.002628399242945593,1.2780263304127253
2025-12-29,-0.013836140343190398,1.2603433787428422
2025-12-30,0.0005273722978893871,1.2610080489266193
2025-12-31,-0.0023649683297759885,1.2580258048273154
2026-01-02,0.009758457647051225,1.2703021963626204
2026-01-05,0.004926046765704738,1.27655976438848
2026-01-06,0.010870928376478073,1.290437154155441
2026-01-07,-0.005275046456330479,1.2836300382182961
2026-01-08,-0.003744384240287261,1.2788236341328323
2026-01-09,0.0024823434628187995,1.28199811362112
2026-01-12,0.01657656909641488,1.3032492439330339
2026-01-13,0.005856080035885446,1.3108811758122128
2026-01-14,-0.0010668826936730547,1.3094826193722768
2026-01-15,-0.0019061471572145252,1.3069865527999387
2026-01-16,-0.00037332259764148246,1.306498625184965
2026-01-19,-0.005555587157302755,1.2992402582018538
2026-01-20,0.01564246052796451,1.3195635726571189
2026-01-21,0.009095089240353182,1.3315651211087547
2026-01-22,0.003376434996864611,1.3360610641842705
2026-01-23,0.004581768327191519,1.342182586451344
2026-01-26,0.019067439057479353,1.367774571122515
2026-01-27,0.017408394428510165,1.3915853303459023
2026-01-28,0.0072415037169252985,1.4016625006880208
2026-01-29,-0.0006095870448336408,1.4008080653863724
2026-01-30,-0.03695939036671203,1.3490350532689188
2026-02-02,-0.024109309542569214,1.316510749585882
2026-02-03,0.03769372913569076,1.3661349491849974
2026-02-04,0.007778366326939289,1.376761247271793
2026-02-05,-0.012153023748451581,1.3600294351377509
2026-02-06,0.014130801701148258,1.3792477413934072
2026-02-09,0.017637793711691087,1.40357462853342
2026-02-10,0.002754001542662476,1.4074400752256429
2026-02-11,0.01507007537196207,1.4286503032408133
2026-02-12,-0.021564076830385782,1.3978427783379745
2026-02-13,-0.0005574422831851802,1.3970635616680838
2026-02-16,0.0,1.3970635616680838
2026-02-17,-0.015464716484971977,1.3754583697754017
2026-02-18,0.017734431229273907,1.3998513416429128
2026-02-19,0.011949723449473796,1.4165791780459205
2026-02-20,0.00023052899825922422,1.4169057406247902
2026-02-23,0.018549602747844084,1.4431887792445197
2026-02-24,-0.009468473498747021,1.429523984534554
2026-02-25,-0.004040389114835026,1.423748151388045
2026-02-26,0.00027291915352271445,1.4241367195283514
2026-02-27,0.014822528978724343,1.4452460273232257
2026-03-02,0.00986801961342872,1.4595077434670811
2026-03-03,-0.005597223095027267,1.451338553017976
2026-03-04,-0.009172985526319472,1.4380254454773527
2026-03-05,0.016264511909043988,1.4614142274608275
2026-03-06,-0.004005100737486019,1.4555611162606514
2026-03-09,-0.007395829234905707,1.444796034803819
2026-03-10,-0.00921911227079264,1.4314762979505664
2026-03-11,0.029939544353923427,1.4743340460646475
2026-03-12,0.013613023047563805,1.4944041894135334
2026-03-13,-0.008221324313878118,1.4821182079163466
2026-03-16,0.00018268801011485846,1.4823889731425057
2026-03-17,0.002308235662645634,1.4858106762362258
2026-03-18,0.008215387743353803,1.498017187054721
2026-03-19,0.004282254687036691,1.5044320781752476
2026-03-20,-0.0005575307928973308,1.5035933109658424
2026-03-23,-0.007478246109093052,1.4923490701384536
2026-03-24,0.020823643121414305,1.5234252145875915
2026-03-25,0.021080458505278322,1.5555397166096
2026-03-26,0.010680534302564288,1.57215371191185
2026-03-27,0.016170680189105203,1.5975765067952914
2026-03-30,0.0012860556536412233,1.5996310790939798
2026-03-31,-0.01880567634791508,1.5695489347444722
2026-04-01,0.003951069272685032,1.5757503313125165
2026-04-02,-0.0051701841331914435,1.5676034119516933
2026-04-06,0.02257491690569191,1.6029919287175818
2026-04-07,-0.0013671701945699257,1.600800365930503
2026-04-08,-0.007906985663834337,1.5881428603864298
2026-04-09,-0.007268465665386265,1.5765994985339826
2026-04-10,-0.006850698513799121,1.5657986906925194
2026-04-13,-0.006022536754679046,1.5563686105273955
2026-04-14,-0.009016037327569651,1.5423363330394229
2026-04-15,-0.004714079860369905,1.535065636393925
2026-04-16,0.006803375122001428,1.5455092637552066
2026-04-17,-0.015622304359527679,1.521364847646353
2026-04-20,-0.0011338189290261242,1.5196398953841368
2026-04-21,0.00054195987942592,1.5204634792386098
2026-04-22,0.00035382960720050293,1.5210014642342315
2026-04-23,0.023412148791630855,1.5566113768271717
2026-04-24,-0.011036581306651083,1.5394317088039604
2026-04-27,-0.0052563916207321775,1.5313398528691138
2026-04-28,0.011236295822836695,1.5485464404612503
2026-04-29,-0.0031493861124041907,1.5436694698072486
2026-04-30,0.016016392006290493,1.5683934851638242
2026-05-01,0.013276204135993359,1.589215797238421
2026-05-04,0.015143417561024922,1.6132819556505797
2026-05-05,0.03698069089288536,1.6729422369755633
2026-05-06,0.028768280249614232,1.721069908090293
2026-05-07,-0.016004736627185896,1.6935246374943327
2026-05-08,0.05532038270109566,1.7872110685542535
2026-05-11,0.0161186136454808,1.8160184332712064
2026-05-12,-0.026208080865071537,1.7684240753195741
2026-05-13,0.026438335616805343,1.8151782645357117
2026-05-14,0.00041686587883142234,1.8159349504181932
2026-05-15,-0.025708801956443313,1.7692494384121082
2026-05-18,-0.013279771140833674,1.745754210778947
2026-05-19,-0.0012330807259262793,1.7436015549094308
2026-05-20,0.020591197905849807,1.7795043995955182
2026-05-21,0.019610311393226665,1.814401034997203
2026-05-22,-0.006599952665547692,1.8024260740499007
2026-05-25,0.0,1.8024260740499007
2026-05-26,0.056660851760531365,1.9045530706409588
2026-05-27,0.0007753352179346398,1.9060297377110524
2026-05-28,0.014748519023595048,1.9341408535572215
2026-05-29,0.005414743428946434,1.9446137300346773
2026-06-01,0.028224223137546467,1.9994989418675126
2026-06-02,0.009683563493337951,2.0188612168259485
2026-06-03,-0.0025393709403138303,2.013734579319414
2026-06-04,-0.019527588725943547,1.9744111986512538
2026-06-05,-0.07488248046769819,1.8265623906330468
2026-06-08,0.03422071525431517,1.8890686620971417
2026-06-09,0.0,1.8890686620971417
