Date,DRAM_return_1d,DRAM_return_5d,DRAM_ma20,DRAM_ma50,DRAM_vol20,NEE_return_1d,NEE_return_5d,NEE_ma20,NEE_ma50,NEE_vol20,P52.SI_return_1d,P52.SI_return_5d,P52.SI_ma20,P52.SI_ma50,P52.SI_vol20,ULG.SI_return_1d,ULG.SI_return_5d,ULG.SI_ma20,ULG.SI_ma50,ULG.SI_vol20,XOM_return_1d,XOM_return_5d,XOM_ma20,XOM_ma50,XOM_vol20
2024-09-27,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.012940284685685643,0.02150775269864802,78.71722793579102,75.3480859375,0.01202069095444752,0.0,0.009615348768845289,0.48459229320287706,0.4796076762676239,0.01007035276348762,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.026772958800752145,0.004771324404134747,107.69793930053712,108.96053039550782,0.016247852156017626
2024-09-30,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.00011819793003498003,-0.0034191700806281977,78.90814018249512,75.57792419433594,0.012022020838978818,0.0,0.009615348768845289,0.48482673466205595,0.47983799278736117,0.01007035276348762,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.01208788386878168,-0.0011927475987690839,107.66395530700683,109.01472747802734,0.016501270614910416
2024-10-01,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.008754142524213693,0.011626424344905129,79.16174011230468,75.83672988891601,0.011872148167604613,0.0,0.009615348768845289,0.48459229022264483,0.4799758446216583,0.00905764835873338,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0231188103179214,0.024604948636435253,107.87446632385254,109.15492492675781,0.016524113563190994
2024-10-02,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0018765780433116497,0.009572098101499282,79.36832466125489,76.03629074096679,0.011583601417148159,-0.009523774356808845,0.0,0.48482673466205595,0.4798349905014038,0.006677410168248323,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.013257691647274195,0.058813231609215144,108.22657585144043,109.29517471313477,0.016349585684479393
2024-10-03,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.004448019466843145,0.019051196571868267,79.59248085021973,76.26581512451172,0.01137111727748407,0.009615348768845289,0.0,0.48529562056064607,0.48006530702114103,0.0069785480301425415,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.008722905361438382,0.08670210772736398,108.67072563171386,109.41011260986328,0.016175581705613413
2024-10-04,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.014109463041591663,-0.008161738094860316,79.77626953125,76.45706726074219,0.011896574443440078,-0.019047669780341336,-0.019047669780341336,0.48529562056064607,0.4802005326747894,0.008295534423498415,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.018355344758334002,0.07779318697372917,109.24609069824218,109.56940338134766,0.01633473678657994
2024-10-07,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.04245681431970416,-0.050159761865733565,79.73352737426758,76.57918243408203,0.015178080907442899,0.019417528450211385,0.0,0.48599894642829894,0.48024592101573943,0.009020340145231974,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.004325957421406734,0.06952735198438686,109.73508033752441,109.76192626953124,0.015907863742297246
2024-10-08,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0026155456089766993,-0.05593984851914624,79.64804458618164,76.7064193725586,0.014834269100620795,0.0,0.0,0.48646783232688906,0.4805687010288239,0.008808605509520057,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.02656144528465143,0.01759360618216066,110.26466064453125,109.85280990600586,0.014678715483596465
2024-10-09,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0009939367959572731,-0.056771554188229656,79.51269645690918,76.79535186767578,0.014436702768972508,0.009523895423532602,0.019230819768513152,0.4871711626648903,0.4806154012680054,0.009006966708002927,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.000409664614745342,0.004690600097793096,110.84852104187011,109.93677108764649,0.014305112047717507
2024-10-10,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.004467526771317898,-0.04832458508343196,79.39302024841308,76.85337509155273,0.014495695407765873,-0.028302019727712402,-0.019047669780341336,0.4874056026339531,0.48047323524951935,0.010968122919499433,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.008600228394125553,0.00456841352380688,111.41066932678223,110.07127166748047,0.014193429432365356
2024-10-11,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.011366300066034452,-0.02373295293270239,79.26052055358886,76.91358673095704,0.01434458186934759,0.019417528450211385,0.019417528450211385,0.488108928501606,0.4806110870838165,0.011748920152725531,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0038168156872608883,-0.009773286707916995,111.99877738952637,110.21595703125,0.014130052565596856
2024-10-14,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.012827007945678037,0.03263189276903278,79.1783618927002,77.04130737304688,0.014701417067168687,0.0,0.0,0.4888122543692589,0.48102633059024813,0.011748920152725531,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0038023029975320366,-0.010289589801770638,112.53543853759766,110.40903457641602,0.013986286076394109
2024-10-15,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.0014474225222044224,0.028447287323868364,79.07483215332032,77.16127487182617,0.014657567915213767,-0.009523774356808845,-0.009523774356808845,0.4892811387777328,0.481255334019661,0.012003842466126482,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.030061222978382318,-0.013847869263875823,112.82666130065918,110.54311477661133,0.015862348682138896
2024-10-16,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.019326068007547548,0.04728219722929006,79.0800567626953,77.30050064086915,0.015248042374721528,0.0,-0.018867973176950104,0.4897500231862068,0.481669265627861,0.012003842466126482,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0025759093447528247,-0.011712497194059424,113.11363639831544,110.65457977294922,0.015861401226169695
2024-10-17,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.007228408553664356,0.035087731485662355,79.15081787109375,77.42851623535157,0.014314286142080631,0.0,0.009708825933875787,0.4897500231862068,0.481990732550621,0.011179979235958046,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.002569291083840519,-0.022657067898744998,113.31895561218262,110.7188003540039,0.01573291512792906
2024-10-18,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.007161576992753105,0.030784387319296558,79.22775230407714,77.56943939208985,0.014343069867911755,0.0,-0.009523774356808845,0.4897500231862068,0.48231219947338105,0.011179979235958046,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.002825186561701609,-0.029123899148806975,113.54268188476563,110.75862167358399,0.01565608835994736
2024-10-21,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.004147912939997611,0.0135085018149943,79.19023399353027,77.70144882202149,0.0132312847393869,0.019230819768513152,0.009523895423532602,0.4902189090847969,0.48309861242771146,0.011973406675232123,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.000583406997193503,-0.03223721059322382,113.67106590270996,110.79695571899414,0.015197362998303503
2024-10-22,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.003927168015074312,0.010991615677952593,79.16221466064454,77.81699752807617,0.013187230653122023,0.0,0.019230819768513152,0.490687794983387,0.4837000983953476,0.011973406675232123,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.005163065882917595,0.002908055119275721,113.8433448791504,110.86834594726562,0.01519220769168361
2024-10-23,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.015053725260061102,0.006754205459008622,79.17836074829101,77.95855773925781,0.013601851189747887,0.009433926626187805,0.02884616853735844,0.491391122341156,0.48448782503604887,0.012116037169476351,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.003562523887873037,-0.003232411729599538,114.10294303894042,110.91120330810547,0.0144248450242249
2024-10-24,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.025305930118038167,-0.01157792754722986,79.14749221801758,78.07060028076172,0.014450739966551284,0.0,0.02884616853735844,0.49186000823974607,0.4852755516767502,0.011966619795743337,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.005653863356815392,-0.006314933290139657,114.42342910766601,110.92744003295898,0.01381823969894747
2024-10-25,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.016664781645702842,-0.03496096689504158,78.99979629516602,78.13453399658204,0.01454015166661982,-0.009345759417576316,0.019230819768513152,0.49209445267915725,0.4858770376443863,0.01218863440275363,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.0008361821059056362,-0.0043328896216588975,114.59665260314941,110.9523616027832,0.012649886659268963
2024-10-28,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.01768416666642003,-0.013804402312998065,78.92096252441407,78.21110122680665,0.015177571728927463,-0.00943404655076241,-0.00943404655076241,0.49209445267915725,0.4864772099256516,0.012391686347646315,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.004937623451577444,-0.009826792873298573,114.6759479522705,110.9593473815918,0.012481358333067084
2024-10-29,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.039942261261394885,-0.04946236352757083,78.64979133605956,78.23177383422852,0.017307202702575363,0.0,-0.00943404655076241,0.49209445267915725,0.4870773822069168,0.012391686347646315,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.013625059663632366,-0.028334733683862856,114.55086822509766,111.01032287597656,0.011700962495734744
2024-10-30,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.0059075755648305694,-0.06909137906403962,78.34869995117188,78.2310612487793,0.017271791544242014,-0.009523774356808845,-0.02803739705651731,0.49209445267915725,0.4874524903297424,0.012391686347646315,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.005030598789417362,-0.029766311102796372,114.32289390563965,111.06394165039063,0.011228992200716567
2024-10-31,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.002023008407179727,-0.042990117898846325,78.07325325012206,78.2469775390625,0.01731767979859103,0.0,-0.02803739705651731,0.49186001121997835,0.4875462681055069,0.01218681774629593,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0007713568074125821,-0.023496899645171654,114.04913597106933,111.10264556884766,0.010968385530201066
2024-11-01,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.02397481245463018,-0.05010444838557038,77.76456336975097,78.2128335571289,0.01777384045244639,0.009615348768845289,-0.00943404655076241,0.4923288971185684,0.48773382246494296,0.011548034087336944,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.015670551413726308,-0.037994830176149685,113.58280296325684,111.07678009033204,0.010197421677452854
2024-11-04,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.013186830989052822,-0.054302213560636026,77.67338104248047,78.17956954956054,0.015643949264025233,0.009523895423532602,0.009523895423532602,0.4925633415579796,0.4882027077674866,0.010913164976922029,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.03183984310376009,-0.002439156689647559,113.2637321472168,111.07300399780273,0.012889444794730089
2024-11-05,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0035729692881458774,-0.011437857026029952,77.58552360534668,78.17106475830079,0.015657350870627793,-0.00943404655076241,0.0,0.4925633415579796,0.4884840381145477,0.011138866569632429,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.002950852691901762,0.014324733421334335,113.11835670471191,111.09716995239258,0.011641479306700939
2024-11-06,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.05251121616193555,-0.05778223475855271,77.2977294921875,78.08788024902344,0.01941169518241203,-0.019047669780341336,-0.009615470999667863,0.49186001121997835,0.4884840381145477,0.011680127487170823,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.01714857683885329,0.03693536484304305,113.06690864562988,111.18175170898438,0.012344739822746245
2024-11-07,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.001341986722415811,-0.058422610003946884,76.99758834838867,77.99489364624023,0.019354813907217727,0.0,-0.009615470999667863,0.49186001121997835,0.4885778141021728,0.009810160327522006,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.001239824399399625,0.037420761042794126,112.97298164367676,111.23876907348632,0.012171556678360203
2024-11-08,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.03149280819484712,-0.004912661544754671,76.76535911560059,77.92764663696289,0.020667704646307856,0.019417528450211385,0.0,0.49186001121997835,0.4886715906858444,0.009810160327522006,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.0003301526207040162,0.05358856767848308,112.85498275756837,111.2986181640625,0.012125005368483098
2024-11-11,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.013771328386713022,-0.03138924241059193,76.43292465209962,77.84026397705078,0.02045923969676289,0.019047669780341447,0.009433926626187805,0.4923288971185684,0.48895292162895204,0.010690578007056414,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.0052845869173407944,0.015681643156012726,112.68459129333496,111.34638381958008,0.0121077408673207
2024-11-12,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.021736574740863768,-0.05581705918765256,76.02782859802247,77.73255508422852,0.020815518801281838,0.018691637638940994,0.03809533956068267,0.4935011103749275,0.48923425257205966,0.011083491696548686,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.000995981590642847,0.011684710386475672,112.68459129333496,111.43851791381836,0.010058094064822143
2024-11-13,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.0002693370770826542,-0.0037574550326657796,75.54579734802246,77.6026203918457,0.020046625292993912,0.027522773148327406,0.08737863119087064,0.4953766465187073,0.490078244805336,0.012399209328458926,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.009306192739102714,0.0038844536026010346,112.72282257080079,111.57841796875,0.01025774351629869
2024-11-14,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.014008543856048217,0.008844596296559537,75.14212570190429,77.50668884277344,0.02054517251246646,0.0,0.08737863119087064,0.49725218266248705,0.4909222370386124,0.012399209328458926,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0006640881602482107,0.0033071966400082253,112.77949371337891,111.73664428710937,0.010234199714500649
2024-11-15,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.01421397402278135,-0.008054851131774177,74.76077613830566,77.43773254394532,0.020825871158104265,0.008928709250073386,0.07619055805464181,0.4993621647357941,0.49186000764369964,0.012416488168012295,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.01036835258781943,-0.006767527824995123,112.79272842407227,111.88108306884766,0.010500494747596113
2024-11-18,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0005239283770970271,0.006323265228898034,74.39794807434082,77.34655059814453,0.020859496344597033,-0.017699048343305157,0.03738327527788199,0.5005343779921532,0.4927040010690689,0.012808266153610585,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.008381531551748367,0.006878216931311298,112.85024604797363,111.99981140136718,0.01066027367336065
2024-11-19,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.009032400934753992,0.037974797188640164,74.08355979919433,77.24739028930664,0.021079837542865663,0.00900880266205406,0.027522773148327406,0.5019410282373429,0.4935479933023453,0.012878200958543935,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.013964024470524028,-0.006192040696654577,112.79855308532714,112.16566711425781,0.011075331516847416
2024-11-20,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.002594832531696789,0.035560341213258795,73.6998348236084,77.12296447753906,0.02060889794673482,-0.008928368749892224,-0.008928368749892224,0.502878800034523,0.4942982107400894,0.013036580871157766,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.014245975665940547,-0.0013281097852635426,112.8475788116455,112.38446014404298,0.01151467290523351
2024-11-21,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.006243695209377842,0.02763045801578845,73.44101066589356,77.00708740234376,0.02015758929235305,0.00900880266205406,0.0,0.5040510088205338,0.4952359789609909,0.013122206841983255,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.01338097373226721,0.01136345804665706,113.00531578063965,112.60539077758789,0.011763866317021808
2024-11-22,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.010996324936500934,0.00208666574926597,73.20732498168945,76.85244491577149,0.01999755632777431,-0.008928368749892224,-0.017699048343305157,0.5052232220768929,0.49607997238636015,0.01310291515801732,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.0011481531787814747,0.02078612837312499,113.16111068725586,112.82516693115234,0.011767255673234962
2024-11-25,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.008421146567698434,0.009996218755310204,72.93584976196288,76.71023162841797,0.019598551556164755,0.018017948891787983,0.018017948891787983,0.5070987626910209,0.4971115189790726,0.013236449310173955,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.014943740723554533,-0.0028260795403968197,113.25814399719238,112.98084701538086,0.01225479190573847
2024-11-26,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.011090912479239101,0.012056696569766823,72.86220741271973,76.57800476074219,0.0178304435838817,-0.017699048343305157,-0.008928368749892224,0.5085054203867913,0.49795551240444186,0.01406675291084615,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.016670843910357114,-0.00556347434117499,113.33646659851074,113.07070358276367,0.012462332574055069
2024-11-27,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.013291917957439114,0.02817681780402337,72.8601287841797,76.47858261108398,0.018058099545249794,0.00900880266205406,0.00900880266205406,0.510380956530571,0.4988932806253433,0.013815087255294846,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.0026278643589008333,-0.022107747871871974,113.42788391113281,113.14710708618163,0.012414900727265683
2024-11-28,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0,0.021797028591649337,72.85045166015625,76.416962890625,0.01805259994570479,-0.008928368749892224,-0.008928368749892224,0.5120220556855202,0.499549720287323,0.014086034703111915,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0,-0.035020118320787885,113.51505279541016,113.19670120239257,0.012416507167758398
2024-11-29,0.0,0.0,27.760000228881836,27.760000228881836,0.0,0.0019104180584095243,0.03513173297497629,72.93817863464355,76.34928344726562,0.017146305191113213,0.0,0.0,0.5134287133812905,0.5002061599493026,0.01402512477229997,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,0.0025497620903347507,-0.03144760268675484,113.70287399291992,113.26578811645508,0.011792738753063524
2024-12-02,0.0,0.0,27.760000228881836,27.760000228881836,0.0,-0.02033829439758983,0.0056105254248211,72.90097007751464,76.21187362670898,0.017559159025259983,0.00900880266205406,-0.008849692915082086,0.5148353636264801,0.5009563744068146,0.014012741253962405,0.0,0.0,1.5199999809265137,1.5199999809265137,0.0,-0.0009325010456828764,-0.017671110581317984,113.71271018981933,113.29332244873046,0.00943572804478735
